Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
4.6320     149685995.888     -855.698 149686851.586  3574165373.2
4.6330     149110630.783     -645.460 149111276.243  3560422005.4
4.6340     148548513.781      966.588 148547547.192  3546961498.8
4.6350     148016979.831      -56.591 148017036.422  3534294165.6
4.6360     147465730.507      121.410 147465609.097  3521127394.9
4.6370     146844871.495      430.408 146844441.086  3506295382.8
4.6380     146252676.453     -344.823 146253021.276  3492173686.8
4.6390     145698328.285      416.133 145697912.151  3478919003.5
4.6400     145156107.546       62.337 145156045.209  3465980512.0
4.6410     144612643.467      527.581 144612115.886  3452992775.7
4.6420     144056738.899     1439.814 144055299.085  3439697317.2
4.6430     143604353.038      584.104 143603768.935  3428915853.0
4.6440     143354878.064     1908.664 143352969.400  3422927357.7
4.6450     143310312.090       24.398 143310287.692  3421908220.2
4.6460     142740781.800     4492.989 142736288.810  3408202494.5
4.6470     142368459.593     -635.909 142369095.502  3399434793.2
4.6480     141932926.897     -766.577 141933693.474  3389038430.1
4.6490     141456440.653      400.504 141456040.149  3377633206.8
4.6500     140854098.749     -788.587 140854887.335  3363279109.9
4.6510     140328009.598      104.202 140327905.395  3350696036.7
4.6520     139981595.852     -833.899 139982429.751  3342446901.5
4.6530     139593258.404       19.175 139593239.229  3333153959.1
4.6540     139564985.805      990.636 139563995.169  3332455680.6
4.6550     139201256.594     -698.843 139201955.437  3323811034.4
4.6560     138679137.998     -503.206 138679641.204  3311339415.0
4.6570     138241032.261      144.726 138240887.535  3300863022.7
4.6580     137782122.430     -270.774 137782393.204  3289915270.5
4.6590     137248573.433     -529.640 137249103.073  3277181572.8
4.6600     136801341.568     -471.588 136801813.157  3266501355.3
4.6610     136437927.987       53.871 136437874.117  3257811358.2
4.6620     135991069.130      -36.933 135991106.063  3247143601.5
4.6630     135580109.689     1109.077 135579000.611  3237303505.2
4.6640     135165342.248     -545.508 135165887.756  3227439354.5
4.6650     134624790.569     -251.664 134625042.233  3214525252.0
4.6660     134043756.430     -407.229 134044163.658  3200655255.6
4.6670     133482901.493      500.746 133482400.747  3187241695.8
4.6680     133071293.778     -208.039 133071501.817  3177430408.3
4.6690     132605734.904     -400.029 132606134.933  3166318555.9
4.6700     132070721.745     -691.829 132071413.574  3153550683.9
4.6710     131556976.414     -383.367 131557359.781  3141276304.1
4.6720     131059728.942     -173.234 131059902.176  3129398201.7
4.6730     130611033.001      408.456 130610624.544  3118670522.3
4.6740     130161023.889     -235.199 130161259.088  3107940745.9
4.6750     129564439.102     -532.195 129564971.297  3093702814.1
4.6760     129015333.023      768.152 129014564.871  3080560420.1
4.6770     128558303.886       12.189 128558291.697  3069665703.8
4.6780     128057956.941      105.566 128057851.375  3057716381.3
4.6790     127572366.172     -477.837 127572844.009  3046135560.9
4.6800     127078911.777      -91.207 127079002.983  3034343813.9
4.6810     126585784.152     -318.061 126586102.213  3022574517.8
4.6820     126107795.966     -518.901 126108314.866  3011166094.4
4.6830     125414437.680     1492.126 125412945.554  2994562332.0
4.6840     124780090.361      141.191 124779949.170  2979447886.5
4.6850     124292191.084     -453.012 124292644.096  2967812202.4
4.6860     123805342.557     -136.721 123805479.278  2956179867.3
4.6870     123322909.113     -349.694 123323258.806  2944665591.3
4.6880     124581665.620      521.021 124581144.599  2974700907.0
4.6890     129678706.495      201.071 129678505.424  3096413738.6
4.6900     129205609.081      -46.018 129205655.099  3085123199.4
4.6910     128714096.829     -668.575 128714765.404  3073401923.1
4.6920     128155114.741      415.224 128154699.516  3060028884.1
4.6930     127581395.692       58.783 127581336.909  3046338351.2
4.6940     127044619.828      114.527 127044505.301  3033520091.4
4.6950     126773096.927     1781.343 126771315.584  3026996971.8
4.6960     126657897.170      357.828 126657539.342  3024280266.3
4.6970     126294551.387     -726.691 126295278.078  3015630330.4
4.6980     125785272.174     -998.840 125786271.014  3003476454.5
4.6990     125274300.413     -585.520 125274885.933  2991265797.2
4.7000     124814300.475     -631.744 124814932.219  2980283198.4
4.7010     124398040.317     -606.064 124398646.382  2970343284.4
4.7020     123917860.862     -253.415 123918114.277  2958869322.7
4.7030     123453223.830     -599.138 123453822.969  2947783152.4
4.7040     123023785.128       17.425 123023767.703  2937514457.3
4.7050     122626125.257     -780.773 122626906.030  2928038346.1
4.7060     122096542.719     -501.980 122097044.699  2915386520.0
4.7070     121546114.877      102.590 121546012.287  2902229178.9
4.7080     121098359.533     -512.839 121098872.372  2891552543.1
4.7090     120515792.513      865.409 120514927.103  2877609321.4
4.7100     377536394.008     6218.031 377530175.977  9014521102.0
4.7110     1162598918.293     1645.374 1162597272.919  27760052882.6
4.7120     1162253788.423    10211.304 1162243577.119  27751607469.6
4.7130     1168490392.549     2005.919 1168488386.629  27900718641.9
4.7140     1164102044.518     -543.288 1164102587.805  27795996215.6
4.7150     1159553192.313      924.928 1159552267.385  27687345405.5
4.7160     1155003377.090     -374.104 1155003751.195  27578737676.1
4.7170     1150462242.567     -377.506 1150462620.073  27470306284.6
4.7180     1146081789.272     1339.938 1146080449.334  27365670488.2
4.7190     1141842768.098     -293.329 1141843061.427  27264491761.0
4.7200     1137417473.329     -243.441 1137417716.770  27158825074.4
4.7210     1133008783.464     -240.014 1133009023.478  27053555982.7
4.7220     1128648260.964      846.425 1128647414.539  26949411153.2
4.7230     1124405944.219     -649.330 1124406593.549  26848150452.1
4.7240     1120042931.193     -660.946 1120043592.139  26743972373.6
4.7250     1115658644.512     -636.263 1115659280.774  26639285464.3
4.7260     1111297124.360     -494.878 1111297619.238  26535139378.8
4.7270     1106968243.517      795.568 1106967447.949  26431745205.5
4.7280     1102699311.453      -54.122 1102699365.574  26329833567.5
4.7290     1098547664.081      108.682 1098547555.399  26230698232.6
4.7300     1094386687.259       85.325 1094386601.934  26131344577.7
4.7310     1090320708.707     -152.078 1090320860.784  26034264366.0
4.7320     1086024265.448     -428.111 1086024693.559  25931682128.7
4.7330     1082239931.837     -275.892 1082240207.729  25841317624.0
4.7340     1078507419.609      779.767 1078506639.842  25752168918.4
4.7350     1074269660.948      -44.930 1074269705.879  25651001030.2
4.7360     1070049210.537     -484.153 1070049694.690  25550237217.6
4.7370     1066322662.018       96.440 1066322565.578  25461242254.6
4.7380     1062626408.031     -881.378 1062627289.409  25373007864.0
4.7390     1058473649.101     -643.903 1058474293.004  25273844204.8
4.7400     1054362322.997      350.728 1054361972.269  25175651783.6
4.7410     1050295525.884     -513.865 1050296039.749  25078567002.5
4.7420     1046120101.520     -335.121 1046120436.641  24978863549.1
4.7430     1042054371.166     1220.129 1042053151.037  24881746459.5
4.7440     1038261703.533     -950.476 1038262654.009  24791238421.7
4.7450     1034203335.406      513.708 1034202821.699  24694299299.0
4.7460     1030126459.141     -145.448 1030126604.588  24596968946.4
4.7470     1026101457.485     -226.795 1026101684.280  24500863439.2
4.7480     1021933911.116     -322.387 1021934233.503  24401354643.9
4.7490     1017493024.405     3346.813 1017489677.592  24295229238.4
4.7500     1013640693.766     -510.182 1013641203.947  24203336857.1
4.7510     1009705447.719       26.018 1009705421.701  24109359754.4
4.7520     1005817579.247      274.281 1005817304.965  24016520790.5
4.7530     1001923981.602     -221.066 1001924202.668  23923562783.4
4.7540     998050105.523     -258.161 998050363.683  23831064738.2
4.7550     994201399.857     -544.080 994201943.937  23739173643.8
4.7560     990311445.338     -354.713 990311800.051  23646286276.5
4.7570     986482169.998     -630.049 986482800.048  23554858879.3
4.7580     982696384.898       78.613 982696306.285  23464446430.0
4.7590     978870583.566     -355.148 978870938.713  23373105766.6
4.7600     975136686.424      736.965 975135949.459  23283923122.2
4.7610     971489880.537     -340.118 971490220.655  23196871804.6
4.7620     967708939.504     1291.084 967707648.420  23106552992.0
4.7630     964052023.091     -794.322 964052817.413  23019284335.5
4.7640     960320288.716     -429.950 960320718.666  22930170709.5
4.7650     957199652.639     3612.989 957196039.650  22855560819.4
4.7660     955344738.422     -199.277 955344937.699  22811360915.3
4.7670     951562961.351      171.401 951562789.950  22721052238.3
4.7680     947857860.520     -543.311 947858403.831  22632600323.9
4.7690     944196417.394     -209.050 944196626.444  22545165804.4
4.7700     940657607.425      -37.761 940657645.186  22460663363.9
4.7710     937321333.909     -151.383 937321485.293  22381003814.3
4.7720     933790208.521     1113.691 933789094.829  22296658746.3
4.7730     930233431.516       43.554 930233387.962  22211756938.1
4.7740     926494485.039     -102.151 926494587.190  22122483283.7
4.7750     922858992.799      408.191 922858584.608  22035664205.2
4.7760     919268531.338     -349.148 919268880.486  21949950623.5
4.7770     915634608.037     -172.209 915634780.246  21863176968.4
4.7780     912083446.695     -531.313 912083978.008  21778392271.1
4.7790     908532567.187     -344.864 908532912.051  21693601276.7
4.7800     904961620.028      336.132 904961283.896  21608319306.1
4.7810     901576205.360     -338.226 901576543.586  21527499772.0
4.7820     898381416.194     -424.785 898381840.980  21451217885.4
4.7830     895070460.349     -444.839 895070905.189  21372160627.3
4.7840     891579941.755     -779.256 891580721.010  21288823344.8
4.7850     888017471.094     1012.273 888016458.821  21203717255.9
4.7860     884466686.524      562.416 884466124.108  21118943722.0
4.7870     880980638.344      302.340 880980336.004  21035711407.3
4.7880     877620632.220      285.076 877620347.144  20955482878.8
4.7890     874359889.139     -441.183 874360330.322  20877641444.4
4.7900     871041014.576     -342.796 871041357.372  20798392278.1
4.7910     867650642.191     -772.707 867651414.898  20717448528.6
4.7920     864279546.965     -390.607 864279937.571  20636945682.9
4.7930     860968769.053     -401.555 860969170.608  20557892456.1
4.7940     857664289.252     -142.600 857664431.851  20478983168.4
4.7950     854374722.856     -567.050 854375289.906  20400446295.4
4.7960     851331202.362     -205.851 851331408.212  20327765652.9
4.7970     848254704.691     -566.598 848255271.289  20254314832.4
4.7980     844866168.963      573.744 844865595.218  20173377444.0
4.7990     841578563.225      141.849 841578421.376  20094887564.6
4.8000     838468170.547     1811.618 838466358.929  20020578928.2
4.8010     835700760.736       23.538 835700737.198  19954542470.6
4.8020     832853280.937     -384.367 832853665.304  19886561177.2
4.8030     829617764.399       -5.607 829617770.005  19809295707.3
4.8040     826758996.609      -11.888 826759008.496  19741035293.7
4.8050     823751846.899     1220.146 823750626.752  19669202305.4
4.8060     820574057.835      357.017 820573700.818  19593344883.4
4.8070     817539640.233     -405.670 817540045.903  19520908432.0
4.8080     814530146.982      -30.122 814530177.104  19449039936.4
4.8090     811752423.155      284.844 811752138.311  19382706988.9
4.8100     809386954.950     -696.643 809387651.593  19326248679.7
4.8110     806212431.440     -643.211 806213074.651  19250447346.0
4.8120     803957382.654     4297.199 803953085.455  19196484188.7
4.8130     803655218.561     -330.594 803655549.155  19189379730.7
4.8140     800433476.759     -537.463 800434014.222  19112457152.1
4.8150     797482791.602     -162.190 797482953.792  19041992860.2
4.8160     794456474.041     -537.026 794457011.067  18969740557.6
4.8170     791351743.136     -394.672 791352137.808  18895603581.8
4.8180     789980535.871     1101.929 789979433.942  18862826684.0
4.8190     791158058.529      311.019 791157747.510  18890962004.6
4.8200     788081213.534     -819.185 788082032.719  18817521263.6
4.8210     785147261.061      100.128 785147160.933  18747443517.9
4.8220     782220331.186     1555.360 782218775.826  18677520658.7
4.8230     779187871.747      328.714 779187543.033  18605142041.8
4.8240     776139595.537     -488.846 776140084.383  18532375990.1
4.8250     772990458.101     -173.054 772990631.155  18457174550.9
4.8260     770116393.208      470.929 770115922.279  18388533352.2
4.8270     767558098.656      313.100 767557785.556  18327451142.2
4.8280     764420997.423       -3.964 764421001.388  18252552209.9
4.8290     761414241.137      -43.187 761414284.324  18180758970.2
4.8300     758408962.833     -606.174 758409569.007  18109013527.5
4.8310     755390523.872     -760.414 755391284.286  18036944079.7
4.8320     752861038.969     1975.379 752859063.591  17976480682.7
