Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
3.7590        -1695.420    -1708.029       12.608   301.1
3.7600        -1695.387    -1707.699       12.313   294.0
3.7610        -1695.416    -1707.870       12.454   297.4
3.7620        -1695.373    -1708.095       12.722   303.8
3.7630        -1695.377    -1707.777       12.400   296.1
3.7640        -1695.346    -1707.169       11.823   282.3
3.7650        -1695.389    -1706.951       11.562   276.1
3.7660        -1695.458    -1707.376       11.919   284.6
3.7670        -1695.520    -1707.775       12.255   292.6
3.7680        -1695.461    -1707.586       12.125   289.5
3.7690        -1695.362    -1707.344       11.982   286.1
3.7700        -1695.278    -1707.706       12.428   296.8
3.7710        -1695.332    -1708.176       12.844   306.7
3.7720        -1695.327    -1708.061       12.734   304.1
3.7730        -1695.308    -1707.511       12.203   291.4
3.7740        -1695.267    -1707.269       12.001   286.6
3.7750        -1695.324    -1707.653       12.329   294.4
3.7760        -1695.246    -1708.052       12.806   305.8
3.7770        -1695.216    -1707.948       12.733   304.0
3.7780        -1695.313    -1707.597       12.284   293.3
3.7790        -1695.279    -1707.708       12.429   296.8
3.7800        -1695.394    -1708.235       12.840   306.6
3.7810        -1695.452    -1708.279       12.827   306.3
3.7820        -1695.451    -1707.669       12.218   291.7
3.7830        -1695.445    -1707.235       11.790   281.5
3.7840        -1695.425    -1707.385       11.960   285.6
3.7850        -1695.463    -1707.603       12.140   289.9
3.7860        -1695.460    -1707.625       12.165   290.5
3.7870        -1695.426    -1707.554       12.128   289.6
3.7880        -1695.441    -1707.626       12.185   291.0
3.7890        -1695.479    -1707.974       12.496   298.4
3.7900        -1695.470    -1708.173       12.703   303.3
3.7910        -1695.442    -1707.927       12.485   298.1
3.7920        -1695.474    -1707.706       12.231   292.1
3.7930        -1695.473    -1707.732       12.259   292.7
3.7940        -1695.473    -1707.658       12.185   291.0
3.7950        -1695.455    -1707.507       12.052   287.8
3.7960        -1695.484    -1707.603       12.118   289.4
3.7970        -1695.438    -1707.784       12.346   294.8
3.7980        -1695.434    -1707.758       12.323   294.3
3.7990        -1695.450    -1707.568       12.118   289.4
3.8000        -1695.445    -1707.429       11.985   286.2
3.8010        -1695.465    -1707.423       11.958   285.5
3.8020        -1695.400    -1707.320       11.920   284.6
3.8030        -1695.261    -1706.827       11.566   276.2
3.8040        -1695.264    -1706.422       11.157   266.4
3.8050        -1695.174    -1706.581       11.407   272.4
3.8060        -1695.202    -1706.954       11.753   280.6
3.8070        -1695.237    -1706.897       11.660   278.4
3.8080        -1695.113    -1706.618       11.504   274.7
3.8090        -1695.149    -1706.804       11.655   278.3
3.8100        -1695.175    -1707.367       12.192   291.1
3.8110        -1695.087    -1707.445       12.358   295.1
3.8120        -1695.032    -1706.928       11.897   284.1
3.8130        -1695.039    -1706.746       11.707   279.5
3.8140        -1695.119    -1707.130       12.011   286.8
3.8150        -1695.165    -1707.319       12.153   290.2
3.8160        -1695.173    -1707.049       11.876   283.6
3.8170        -1695.163    -1706.800       11.637   277.9
3.8180        -1695.188    -1707.114       11.927   284.8
3.8190        -1695.250    -1707.670       12.420   296.5
3.8200        -1695.143    -1707.707       12.564   300.0
3.8210        -1695.077    -1707.221       12.144   290.0
3.8220        -1695.054    -1707.008       11.954   285.4
3.8230        -1695.041    -1707.283       12.241   292.3
3.8240        -1695.090    -1707.193       12.103   289.0
3.8250        -1695.005    -1706.680       11.675   278.8
3.8260        -1694.958    -1706.535       11.576   276.4
3.8270        -1695.052    -1706.900       11.849   282.9
3.8280        -1695.004    -1707.164       12.160   290.4
3.8290        -1695.057    -1707.070       12.014   286.9
3.8300        -1694.998    -1706.928       11.930   284.9
3.8310        -1695.059    -1707.086       12.028   287.2
3.8320        -1695.144    -1707.574       12.430   296.8
3.8330        -1695.234    -1707.738       12.504   298.6
3.8340        -1695.174    -1707.353       12.180   290.8
3.8350        -1695.112    -1707.198       12.085   288.6
3.8360        -1695.195    -1707.664       12.469   297.7
3.8370        -1695.166    -1707.787       12.621   301.4
3.8380        -1695.050    -1707.451       12.400   296.1
3.8390        -1695.049    -1707.380       12.331   294.4
3.8400        -1695.096    -1707.501       12.405   296.2
3.8410        -1695.075    -1707.610       12.535   299.3
3.8420        -1695.149    -1707.455       12.306   293.8
3.8430        -1695.133    -1706.982       11.848   282.9
3.8440        -1695.091    -1706.938       11.847   282.9
3.8450        -1695.118    -1707.450       12.332   294.5
3.8460        -1695.101    -1707.385       12.283   293.3
3.8470        -1695.018    -1706.841       11.822   282.3
3.8480        -1695.017    -1706.850       11.833   282.5
3.8490        -1695.036    -1707.368       12.333   294.5
3.8500        -1694.997    -1707.821       12.824   306.2
3.8510        -1694.983    -1707.595       12.612   301.1
3.8520        -1694.935    -1706.936       12.001   286.6
3.8530        -1694.896    -1707.026       12.130   289.6
3.8540        -1695.038    -1707.856       12.818   306.1
3.8550        -1695.022    -1707.912       12.890   307.8
3.8560        -1694.897    -1707.196       12.299   293.7
3.8570        -1694.936    -1706.960       12.025   287.1
3.8580        -1694.939    -1707.386       12.447   297.2
3.8590        -1694.948    -1707.895       12.947   309.1
3.8600        -1695.012    -1707.835       12.822   306.2
3.8610        -1694.919    -1707.000       12.081   288.5
3.8620        -1694.838    -1706.667       11.829   282.4
3.8630        -1694.953    -1707.325       12.372   295.4
3.8640        -1694.916    -1707.500       12.583   300.5
3.8650        -1694.782    -1706.842       12.059   287.9
3.8660        -1694.722    -1706.394       11.673   278.7
3.8670        -1694.726    -1706.686       11.959   285.6
3.8680        -1694.757    -1707.190       12.434   296.9
3.8690        -1694.792    -1707.308       12.516   298.9
3.8700        -1694.686    -1706.875       12.189   291.0
3.8710        -1694.585    -1706.541       11.956   285.5
3.8720        -1694.646    -1706.881       12.234   292.1
3.8730        -1694.691    -1707.176       12.485   298.1
3.8740        -1694.659    -1706.949       12.290   293.5
3.8750        -1694.602    -1706.664       12.063   288.0
3.8760        -1694.634    -1706.805       12.171   290.6
3.8770        -1694.688    -1707.080       12.393   295.9
3.8780        -1694.669    -1707.102       12.432   296.9
3.8790        -1694.692    -1707.026       12.334   294.5
3.8800        -1694.694    -1706.973       12.279   293.2
3.8810        -1694.772    -1706.941       12.168   290.6
3.8820        -1694.742    -1706.880       12.138   289.8
3.8830        -1694.666    -1706.851       12.185   290.9
3.8840        -1694.674    -1707.007       12.333   294.5
3.8850        -1694.663    -1707.157       12.494   298.3
3.8860        -1694.666    -1707.183       12.517   298.9
3.8870        -1694.653    -1707.123       12.470   297.8
3.8880        -1694.653    -1707.148       12.495   298.4
3.8890        -1694.684    -1707.201       12.517   298.9
3.8900        -1694.680    -1707.224       12.543   299.5
3.8910        -1694.766    -1707.150       12.384   295.7
3.8920        -1694.712    -1706.886       12.174   290.7
3.8930        -1694.622    -1706.693       12.072   288.2
3.8940        -1694.653    -1706.853       12.200   291.3
3.8950        -1694.690    -1706.967       12.277   293.1
3.8960        -1694.686    -1706.823       12.137   289.8
3.8970        -1694.572    -1706.730       12.158   290.3
3.8980        -1694.555    -1706.828       12.273   293.0
3.8990        -1694.656    -1706.974       12.319   294.1
3.9000        -1694.649    -1707.101       12.452   297.3
3.9010        -1694.632    -1707.031       12.399   296.1
3.9020        -1694.596    -1706.832       12.236   292.2
3.9030        -1694.658    -1706.991       12.333   294.5
3.9040        -1694.725    -1707.399       12.673   302.6
3.9050        -1694.671    -1707.614       12.943   309.1
3.9060        -1694.634    -1707.477       12.843   306.7
3.9070        -1694.639    -1707.234       12.595   300.7
3.9080        -1694.648    -1707.183       12.535   299.3
3.9090        -1694.637    -1707.334       12.697   303.2
3.9100        -1694.752    -1707.374       12.622   301.4
3.9110        -1694.732    -1707.047       12.315   294.0
3.9120        -1694.768    -1706.786       12.018   287.0
3.9130        -1694.784    -1706.891       12.107   289.1
3.9140        -1694.787    -1707.083       12.296   293.6
3.9150        -1694.763    -1707.089       12.326   294.3
3.9160        -1694.829    -1707.045       12.216   291.7
3.9170        -1694.797    -1706.975       12.178   290.8
3.9180        -1694.754    -1707.004       12.250   292.5
3.9190        -1694.790    -1707.101       12.311   294.0
3.9200        -1694.820    -1707.002       12.182   290.9
3.9210        -1694.868    -1706.876       12.008   286.7
3.9220        -1694.870    -1706.919       12.049   287.7
3.9230        -1694.828    -1707.027       12.199   291.3
3.9240        -1694.826    -1706.989       12.163   290.4
3.9250        -1694.831    -1706.899       12.068   288.2
3.9260        -1694.795    -1706.930       12.136   289.8
3.9270        -1694.749    -1706.895       12.146   290.0
3.9280        -1694.665    -1706.641       11.975   285.9
3.9290        -1694.564    -1706.410       11.846   282.9
3.9300        -1694.610    -1706.588       11.978   286.0
3.9310        -1694.620    -1706.928       12.308   293.9
3.9320        -1694.635    -1706.902       12.267   292.9
3.9330        -1694.648    -1706.668       12.019   287.0
3.9340        -1694.706    -1706.714       12.008   286.7
3.9350        -1694.695    -1706.934       12.239   292.2
3.9360        -1694.684    -1707.037       12.353   295.0
3.9370        -1694.761    -1706.854       12.093   288.7
3.9380        -1694.676    -1706.556       11.880   283.7
3.9390        -1694.653    -1706.452       11.798   281.7
3.9400        -1694.681    -1706.873       12.192   291.1
3.9410        -1694.666    -1707.225       12.559   299.9
3.9420        -1694.673    -1707.174       12.501   298.5
3.9430        -1694.624    -1707.017       12.393   295.9
3.9440        -1694.557    -1706.928       12.371   295.4
3.9450        -1694.588    -1706.959       12.370   295.4
3.9460        -1694.576    -1707.020       12.444   297.1
3.9470        -1694.591    -1707.063       12.472   297.8
3.9480        -1694.533    -1706.875       12.342   294.7
3.9490        -1694.457    -1706.493       12.036   287.4
3.9500        -1694.337    -1706.439       12.102   289.0
3.9510        -1694.349    -1706.856       12.507   298.6
3.9520        -1694.441    -1707.095       12.655   302.2
3.9530        -1694.415    -1707.049       12.634   301.7
3.9540        -1694.398    -1706.998       12.601   300.9
3.9550        -1694.427    -1707.030       12.603   300.9
3.9560        -1694.410    -1707.318       12.907   308.2
3.9570        -1694.468    -1707.471       13.002   310.5
3.9580        -1694.486    -1707.187       12.701   303.3
3.9590        -1694.518    -1706.847       12.328   294.4
3.9600        -1694.502    -1706.949       12.447   297.2
3.9610        -1694.537    -1707.132       12.595   300.7
3.9620        -1694.449    -1707.114       12.665   302.4
3.9630        -1694.383    -1707.034       12.651   302.1
3.9640        -1694.412    -1707.021       12.609   301.1
3.9650        -1694.510    -1707.247       12.737   304.1
3.9660        -1694.545    -1707.396       12.850   306.8
3.9670        -1694.502    -1707.059       12.557   299.8
3.9680        -1694.400    -1706.724       12.324   294.3
3.9690        -1694.432    -1706.808       12.376   295.5
3.9700        -1694.429    -1706.926       12.497   298.4
3.9710        -1694.442    -1706.949       12.508   298.7
3.9720        -1694.396    -1706.844       12.448   297.2
3.9730        -1694.500    -1706.823       12.323   294.2
3.9740        -1694.543    -1707.143       12.600   300.9
3.9750        -1694.539    -1707.562       13.024   311.0
3.9760        -1694.574    -1707.694       13.120   313.3
3.9770        -1694.527    -1707.531       13.004   310.5
3.9780        -1694.501    -1707.377       12.876   307.4
3.9790        -1694.525    -1707.516       12.991   310.2
3.9800        -1694.571    -1707.867       13.296   317.5
3.9810        -1694.459    -1707.926       13.467   321.6
3.9820        -1694.380    -1707.557       13.177   314.6
3.9830        -1694.264    -1707.171       12.907   308.2
3.9840        -1694.229    -1707.097       12.868   307.3
3.9850        -1694.182    -1707.374       13.191   315.0
3.9860        -1694.222    -1707.536       13.313   317.9
3.9870        -1694.246    -1707.130       12.884   307.6
3.9880        -1694.138    -1706.591       12.452   297.3
3.9890        -1694.159    -1706.592       12.432   296.8
3.9900        -1694.208    -1706.812       12.604   301.0
3.9910        -1694.255    -1706.741       12.486   298.1
3.9920        -1694.182    -1706.323       12.141   289.9
3.9930        -1694.116    -1706.071       11.955   285.5
3.9940        -1694.148    -1706.427       12.279   293.2
3.9950        -1694.200    -1706.957       12.757   304.6
3.9960        -1694.233    -1707.078       12.845   306.7
3.9970        -1694.151    -1706.937       12.786   305.3
3.9980        -1694.127    -1707.155       13.028   311.1
3.9990        -1694.131    -1707.817       13.686   326.8
4.0000        -1694.245    -1708.240       13.994   334.1
4.0010        -1694.309    -1707.961       13.653   326.0
4.0020        -1694.311    -1707.652       13.342   318.6
4.0030        -1694.357    -1707.846       13.489   322.1
4.0040        -1694.469    -1708.186       13.717   327.5
4.0050        -1694.513    -1708.147       13.634   325.6
4.0060        -1694.465    -1707.733       13.268   316.8
4.0070        -1694.425    -1707.372       12.948   309.2
4.0080        -1694.484    -1707.566       13.082   312.4
4.0090        -1694.473    -1708.254       13.780   329.0
4.0100        -1694.468    -1708.296       13.829   330.2
4.0110        -1694.332    -1707.725       13.394   319.8
4.0120        -1694.292    -1707.466       13.173   314.5
4.0130        -1694.349    -1707.705       13.356   318.9
4.0140        -1694.350    -1708.034       13.684   326.7
4.0150        -1694.352    -1707.854       13.502   322.4
4.0160        -1694.295    -1707.333       13.038   311.3
4.0170        -1694.339    -1707.127       12.789   305.4
4.0180        -1694.351    -1707.311       12.960   309.5
4.0190        -1694.430    -1707.491       13.061   311.9
4.0200        -1694.432    -1707.131       12.699   303.2
4.0210        -1694.413    -1706.594       12.181   290.9
4.0220        -1694.539    -1706.617       12.078   288.4
4.0230        -1694.672    -1706.950       12.278   293.2
4.0240        -1694.716    -1706.925       12.209   291.5
4.0250        -1694.745    -1706.523       11.778   281.2
4.0260        -1694.760    -1706.294       11.534   275.4
4.0270        -1694.732    -1706.597       11.866   283.3
4.0280        -1694.881    -1707.063       12.183   290.9
4.0290        -1694.930    -1707.076       12.146   290.0
4.0300        -1694.816    -1706.642       11.827   282.4
4.0310        -1694.877    -1706.631       11.754   280.7
4.0320        -1694.925    -1707.125       12.201   291.3
4.0330        -1694.969    -1707.534       12.566   300.0
4.0340        -1694.953    -1707.430       12.477   297.9
4.0350        -1694.897    -1707.051       12.155   290.2
4.0360        -1694.938    -1707.061       12.123   289.5
4.0370        -1694.959    -1707.445       12.487   298.2
4.0380        -1694.977    -1707.683       12.705   303.4
4.0390        -1694.835    -1707.399       12.563   300.0
4.0400        -1694.859    -1706.963       12.104   289.0
4.0410        -1694.886    -1707.056       12.169   290.6
4.0420        -1695.028    -1707.670       12.642   301.9
4.0430        -1695.055    -1707.953       12.898   308.0
4.0440        -1695.024    -1707.648       12.624   301.4
4.0450        -1694.968    -1707.494       12.526   299.1
4.0460        -1695.030    -1707.886       12.855   306.9
4.0470        -1695.080    -1708.409       13.329   318.3
4.0480        -1695.136    -1708.668       13.533   323.1
4.0490        -1695.197    -1708.467       13.271   316.9
4.0500        -1695.178    -1708.169       12.991   310.2
4.0510        -1695.197    -1708.438       13.241   316.2
4.0520        -1695.251    -1708.867       13.616   325.1
4.0530        -1695.316    -1708.718       13.402   320.0
4.0540        -1695.297    -1708.317       13.020   310.9
4.0550        -1695.355    -1708.230       12.875   307.4
4.0560        -1695.450    -1708.348       12.898   308.0
4.0570        -1695.411    -1708.450       13.039   311.3
4.0580        -1695.391    -1708.303       12.912   308.3
4.0590        -1695.414    -1707.899       12.485   298.1
4.0600        -1695.387    -1707.828       12.441   297.1
4.0610        -1695.408    -1708.051       12.643   301.9
4.0620        -1695.369    -1707.978       12.609   301.1
4.0630        -1695.326    -1707.777       12.450   297.3
4.0640        -1695.418    -1707.883       12.465   297.6
4.0650        -1695.523    -1707.875       12.351   294.9
4.0660        -1695.525    -1707.678       12.153   290.2
4.0670        -1695.491    -1707.681       12.190   291.1
4.0680        -1695.489    -1707.888       12.398   296.0
4.0690        -1695.449    -1708.100       12.650   302.1
4.0700        -1695.452    -1708.080       12.628   301.5
4.0710        -1695.432    -1707.795       12.363   295.2
4.0720        -1695.373    -1707.797       12.424   296.7
4.0730        -1695.421    -1708.154       12.733   304.0
4.0740        -1695.352    -1708.158       12.806   305.8
4.0750        -1695.366    -1707.893       12.526   299.1
4.0760        -1695.334    -1707.851       12.517   298.9
4.0770        -1695.422    -1708.202       12.780   305.2
4.0780        -1695.528    -1708.519       12.991   310.2
4.0790        -1695.509    -1708.290       12.781   305.2
4.0800        -1695.494    -1707.896       12.402   296.1
4.0810        -1695.462    -1707.822       12.360   295.1
4.0820        -1695.521    -1708.044       12.523   299.0
4.0830        -1695.505    -1708.007       12.502   298.5
4.0840        -1695.547    -1707.612       12.066   288.1
4.0850        -1695.610    -1707.341       11.731   280.1
4.0860        -1695.597    -1707.539       11.943   285.2
4.0870        -1695.629    -1707.911       12.283   293.3
4.0880        -1695.649    -1707.880       12.232   292.1
4.0890        -1695.649    -1707.541       11.892   284.0
4.0900        -1695.674    -1707.638       11.964   285.7
4.0910        -1695.608    -1708.099       12.491   298.2
4.0920        -1695.571    -1708.211       12.640   301.8
4.0930        -1695.543    -1707.942       12.399   296.1
4.0940        -1695.492    -1707.795       12.302   293.8
4.0950        -1695.452    -1708.054       12.602   300.9
4.0960        -1695.432    -1708.316       12.885   307.7
4.0970        -1695.429    -1708.281       12.853   306.9
4.0980        -1695.348    -1707.875       12.527   299.1
4.0990        -1695.279    -1707.747       12.468   297.7
4.1000        -1695.303    -1708.168       12.865   307.2
4.1010        -1695.344    -1708.211       12.868   307.3
4.1020        -1695.269    -1707.718       12.449   297.3
4.1030        -1695.241    -1707.350       12.109   289.1
4.1040        -1695.238    -1707.507       12.269   293.0
4.1050        -1695.301    -1707.737       12.436   296.9
4.1060        -1695.298    -1707.775       12.477   297.9
4.1070        -1695.276    -1707.527       12.251   292.5
4.1080        -1695.201    -1707.130       11.929   284.8
4.1090        -1695.200    -1707.208       12.007   286.7
4.1100        -1695.255    -1707.640       12.386   295.7
4.1110        -1695.218    -1707.632       12.415   296.4
4.1120        -1695.217    -1707.553       12.336   294.6
4.1130        -1695.377    -1707.712       12.335   294.5
4.1140        -1695.409    -1707.792       12.383   295.7
4.1150        -1695.357    -1707.771       12.414   296.4
4.1160        -1695.382    -1707.965       12.583   300.4
4.1170        -1695.340    -1708.280       12.940   309.0
4.1180        -1695.362    -1708.301       12.940   309.0
4.1190        -1695.308    -1708.034       12.726   303.9
4.1200        -1695.317    -1707.876       12.559   299.9
4.1210        -1695.404    -1708.129       12.726   303.9
4.1220        -1695.394    -1708.414       13.020   310.9
4.1230        -1695.365    -1708.405       13.040   311.4
4.1240        -1695.329    -1708.100       12.770   304.9
4.1250        -1695.361    -1707.883       12.522   299.0
4.1260        -1695.334    -1708.184       12.849   306.8
4.1270        -1695.460    -1708.491       13.031   311.2
4.1280        -1695.392    -1708.087       12.695   303.1
4.1290        -1695.424    -1707.652       12.228   292.0
4.1300        -1695.477    -1707.983       12.506   298.6
4.1310        -1695.592    -1708.335       12.744   304.3
4.1320        -1695.516    -1708.181       12.665   302.4
4.1330        -1695.477    -1707.896       12.420   296.6
4.1340        -1695.415    -1707.700       12.285   293.3
4.1350        -1695.427    -1707.963       12.536   299.3
4.1360        -1695.450    -1708.510       13.060   311.8
4.1370        -1695.418    -1708.141       12.723   303.8
4.1380        -1695.267    -1707.305       12.038   287.4
4.1390        -1695.387    -1707.462       12.075   288.3
4.1400        -1695.412    -1708.001       12.589   300.6
4.1410        -1695.407    -1707.932       12.526   299.1
4.1420        -1695.364    -1707.437       12.073   288.3
4.1430        -1695.319    -1707.174       11.855   283.1
4.1440        -1695.411    -1707.635       12.224   291.9
4.1450        -1695.522    -1708.198       12.676   302.7
4.1460        -1695.441    -1707.785       12.344   294.7
4.1470        -1695.323    -1707.033       11.711   279.6
4.1480        -1695.264    -1707.108       11.845   282.8
4.1490        -1695.340    -1707.684       12.343   294.7
4.1500        -1695.389    -1707.873       12.484   298.1
4.1510        -1695.342    -1707.447       12.106   289.1
4.1520        -1695.223    -1707.095       11.872   283.5
4.1530        -1695.217    -1707.577       12.360   295.1
4.1540        -1695.319    -1708.312       12.993   310.2
4.1550        -1695.218    -1708.057       12.838   306.5
4.1560        -1695.133    -1707.336       12.203   291.4
4.1570        -1695.212    -1707.150       11.939   285.1
4.1580        -1695.234    -1707.463       12.229   292.0
4.1590        -1695.321    -1707.826       12.505   298.6
4.1600        -1695.297    -1707.806       12.508   298.7
4.1610        -1695.226    -1707.477       12.251   292.5
4.1620        -1695.287    -1707.573       12.286   293.4
4.1630        -1695.314    -1707.915       12.601   300.9
4.1640        -1695.347    -1708.011       12.664   302.4
4.1650        -1695.306    -1708.006       12.700   303.3
4.1660        -1695.331    -1707.726       12.395   296.0
4.1670        -1695.273    -1707.341       12.069   288.2
4.1680        -1695.205    -1707.305       12.100   288.9
4.1690        -1695.290    -1707.550       12.260   292.7
4.1700        -1695.210    -1707.612       12.401   296.1
4.1710        -1695.233    -1707.569       12.336   294.5
4.1720        -1695.196    -1707.437       12.241   292.3
4.1730        -1695.245    -1707.265       12.021   287.0
4.1740        -1695.290    -1707.594       12.304   293.8
4.1750        -1695.343    -1707.958       12.616   301.2
4.1760        -1695.291    -1707.777       12.486   298.1
4.1770        -1695.204    -1707.428       12.224   291.9
4.1780        -1695.185    -1707.513       12.329   294.4
4.1790        -1695.238    -1707.828       12.590   300.6
4.1800        -1695.216    -1707.893       12.676   302.7
4.1810        -1695.120    -1707.655       12.535   299.3
4.1820        -1695.116    -1707.596       12.479   298.0
4.1830        -1695.126    -1707.805       12.679   302.7
4.1840        -1695.148    -1707.861       12.713   303.6
4.1850        -1695.203    -1707.719       12.515   298.8
4.1860        -1695.162    -1707.624       12.461   297.6
4.1870        -1695.239    -1707.720       12.481   298.0
4.1880        -1695.259    -1707.785       12.526   299.1
4.1890        -1695.233    -1707.671       12.438   297.0
4.1900        -1695.160    -1707.373       12.213   291.6
4.1910        -1695.166    -1707.399       12.233   292.1
4.1920        -1695.177    -1707.797       12.619   301.3
4.1930        -1695.179    -1707.705       12.526   299.1
4.1940        -1695.133    -1707.167       12.034   287.4
4.1950        -1695.024    -1707.140       12.116   289.3
4.1960        -1695.055    -1707.659       12.604   301.0
4.1970        -1695.068    -1707.869       12.801   305.7
4.1980        -1695.091    -1707.636       12.545   299.5
4.1990        -1695.107    -1707.303       12.196   291.2
4.2000        -1695.108    -1707.209       12.101   288.9
4.2010        -1695.229    -1707.412       12.183   290.9
4.2020        -1695.251    -1707.452       12.201   291.3
4.2030        -1695.220    -1707.058       11.838   282.7
4.2040        -1695.127    -1706.706       11.578   276.5
4.2050        -1695.055    -1706.881       11.826   282.4
4.2060        -1694.969    -1707.360       12.391   295.9
4.2070        -1694.901    -1707.552       12.651   302.1
4.2080        -1694.839    -1707.379       12.541   299.4
4.2090        -1694.829    -1707.259       12.431   296.8
4.2100        -1694.803    -1707.349       12.547   299.6
4.2110        -1694.818    -1707.431       12.613   301.2
4.2120        -1694.748    -1707.358       12.610   301.1
4.2130        -1694.689    -1706.999       12.310   293.9
4.2140        -1694.642    -1706.679       12.036   287.4
4.2150        -1694.674    -1706.779       12.105   289.0
4.2160        -1694.734    -1707.235       12.501   298.5
4.2170        -1694.701    -1707.376       12.675   302.6
4.2180        -1694.618    -1707.126       12.507   298.6
4.2190        -1694.513    -1707.095       12.582   300.4
4.2200        -1694.522    -1707.170       12.648   302.0
4.2210        -1694.439    -1706.923       12.484   298.1
4.2220        -1694.442    -1706.689       12.247   292.4
4.2230        -1694.472    -1706.813       12.342   294.7
4.2240        -1694.495    -1706.892       12.397   296.0
4.2250        -1694.450    -1706.886       12.437   297.0
4.2260        -1694.411    -1707.002       12.591   300.6
4.2270        -1694.373    -1707.123       12.750   304.4
4.2280        -1694.375    -1707.201       12.826   306.3
4.2290        -1694.413    -1707.291       12.878   307.5
4.2300        -1694.395    -1707.294       12.899   308.0
4.2310        -1694.397    -1707.206       12.809   305.8
4.2320        -1694.392    -1707.098       12.706   303.4
4.2330        -1694.447    -1706.947       12.500   298.5
4.2340        -1694.503    -1706.981       12.477   297.9
4.2350        -1694.533    -1707.193       12.660   302.3
4.2360        -1694.495    -1707.375       12.879   307.5
4.2370        -1694.595    -1707.315       12.720   303.7
4.2380        -1694.535    -1707.152       12.617   301.3
4.2390        -1694.593    -1707.289       12.697   303.2
4.2400        -1694.672    -1707.564       12.892   307.8
4.2410        -1694.625    -1707.528       12.903   308.1
4.2420        -1694.712    -1707.277       12.565   300.0
4.2430        -1694.742    -1707.089       12.348   294.8
4.2440        -1694.768    -1707.096       12.328   294.4
4.2450        -1694.785    -1707.465       12.680   302.8
4.2460        -1694.901    -1707.810       12.909   308.2
4.2470        -1694.830    -1707.763       12.933   308.8
4.2480        -1694.780    -1707.489       12.709   303.5
4.2490        -1694.826    -1707.515       12.689   303.0
4.2500        -1694.824    -1707.704       12.881   307.6
4.2510        -1694.835    -1707.934       13.099   312.8
4.2520        -1695.032    -1708.138       13.106   312.9
4.2530        -1695.073    -1707.870       12.796   305.5
4.2540        -1695.099    -1707.472       12.373   295.4
4.2550        -1695.076    -1707.650       12.574   300.2
4.2560        -1695.066    -1708.111       13.044   311.5
4.2570        -1695.051    -1708.216       13.165   314.4
4.2580        -1695.045    -1707.873       12.827   306.3
4.2590        -1695.090    -1707.323       12.233   292.1
4.2600        -1695.089    -1707.107       12.018   287.0
4.2610        -1695.202    -1707.656       12.454   297.4
4.2620        -1695.226    -1707.912       12.686   302.9
4.2630        -1695.091    -1707.345       12.254   292.6
4.2640        -1695.104    -1706.826       11.722   279.9
4.2650        -1695.148    -1707.209       12.061   288.0
4.2660        -1695.211    -1708.006       12.795   305.5
4.2670        -1695.265    -1708.147       12.883   307.6
4.2680        -1695.184    -1707.517       12.333   294.5
4.2690        -1695.141    -1707.109       11.968   285.8
4.2700        -1695.190    -1707.573       12.384   295.7
4.2710        -1695.256    -1708.209       12.953   309.3
4.2720        -1695.296    -1708.162       12.866   307.2
4.2730        -1695.158    -1707.607       12.450   297.3
4.2740        -1695.090    -1707.463       12.373   295.4
4.2750        -1695.149    -1707.930       12.781   305.2
4.2760        -1695.219    -1708.276       13.057   311.8
4.2770        -1695.149    -1707.980       12.831   306.4
4.2780        -1695.117    -1707.542       12.425   296.7
4.2790        -1695.103    -1707.567       12.464   297.6
4.2800        -1695.119    -1707.998       12.878   307.5
4.2810        -1695.102    -1708.361       13.259   316.6
4.2820        -1695.097    -1708.177       13.080   312.3
4.2830        -1695.030    -1707.842       12.813   305.9
4.2840        -1695.069    -1708.038       12.968   309.7
4.2850        -1695.010    -1708.279       13.269   316.8
4.2860        -1695.038    -1708.138       13.100   312.8
4.2870        -1694.992    -1707.753       12.761   304.7
4.2880        -1694.998    -1707.590       12.592   300.7
4.2890        -1695.032    -1707.633       12.601   300.9
4.2900        -1694.993    -1707.581       12.587   300.6
4.2910        -1694.985    -1707.462       12.477   297.9
4.2920        -1694.908    -1707.348       12.440   297.0
4.2930        -1694.876    -1707.397       12.521   299.0
4.2940        -1694.878    -1707.492       12.614   301.2
4.2950        -1694.964    -1707.438       12.474   297.8
4.2960        -1694.937    -1707.320       12.383   295.7
4.2970        -1694.951    -1707.354       12.403   296.1
4.2980        -1695.009    -1707.531       12.522   299.0
4.2990        -1695.006    -1707.381       12.375   295.5
4.3000        -1694.999    -1707.102       12.103   289.0
4.3010        -1694.931    -1707.147       12.217   291.7
4.3020        -1694.874    -1707.287       12.414   296.4
4.3030        -1694.835    -1707.392       12.556   299.8
4.3040        -1694.775    -1707.505       12.730   304.0
4.3050        -1694.781    -1707.456       12.675   302.6
4.3060        -1694.799    -1707.257       12.458   297.5
4.3070        -1694.788    -1707.267       12.479   298.0
4.3080        -1694.827    -1707.473       12.645   301.9
4.3090        -1694.786    -1707.394       12.608   301.1
4.3100        -1694.678    -1706.994       12.316   294.1
4.3110        -1694.562    -1706.921       12.359   295.1
4.3120        -1694.463    -1707.313       12.850   306.8
4.3130        -1694.453    -1707.526       13.073   312.2
4.3140        -1694.429    -1707.378       12.949   309.2
4.3150        -1694.346    -1707.180       12.834   306.4
4.3160        -1694.370    -1707.188       12.819   306.1
