Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
3.2380        -1678.812    -1692.111       13.299   317.5
3.2390        -1678.878    -1692.479       13.601   324.7
3.2400        -1678.868    -1692.733       13.865   331.1
3.2410        -1678.787    -1692.566       13.780   329.0
3.2420        -1678.708    -1692.445       13.737   328.0
3.2430        -1678.740    -1692.667       13.927   332.5
3.2440        -1678.744    -1692.853       14.109   336.9
3.2450        -1678.777    -1692.576       13.799   329.5
3.2460        -1678.751    -1692.103       13.353   318.8
3.2470        -1678.787    -1692.123       13.336   318.4
3.2480        -1678.859    -1692.346       13.487   322.0
3.2490        -1678.913    -1692.155       13.241   316.2
3.2500        -1678.790    -1691.781       12.991   310.2
3.2510        -1678.807    -1691.868       13.061   311.9
3.2520        -1678.869    -1692.326       13.457   321.3
3.2530        -1678.877    -1692.612       13.735   328.0
3.2540        -1678.847    -1692.520       13.673   326.5
3.2550        -1678.811    -1692.046       13.235   316.0
3.2560        -1678.705    -1691.548       12.843   306.7
3.2570        -1678.710    -1691.576       12.866   307.2
3.2580        -1678.682    -1691.660       12.978   309.9
3.2590        -1678.725    -1691.505       12.780   305.1
3.2600        -1678.764    -1691.277       12.513   298.8
3.2610        -1678.683    -1691.139       12.456   297.4
3.2620        -1678.683    -1691.326       12.644   301.9
3.2630        -1678.712    -1691.907       13.196   315.1
3.2640        -1678.670    -1692.332       13.661   326.2
3.2650        -1678.646    -1692.202       13.557   323.7
3.2660        -1678.567    -1691.830       13.262   316.7
3.2670        -1678.505    -1691.745       13.239   316.1
3.2680        -1678.496    -1691.902       13.405   320.1
3.2690        -1678.519    -1692.037       13.518   322.8
3.2700        -1678.549    -1692.074       13.525   322.9
3.2710        -1678.487    -1692.051       13.563   323.9
3.2720        -1678.432    -1692.100       13.668   326.4
3.2730        -1678.423    -1692.275       13.852   330.8
3.2740        -1678.406    -1692.662       14.255   340.4
3.2750        -1678.446    -1692.931       14.484   345.8
3.2760        -1678.406    -1692.765       14.359   342.9
3.2770        -1678.407    -1692.403       13.996   334.2
3.2780        -1678.384    -1692.165       13.780   329.0
3.2790        -1678.413    -1692.105       13.692   326.9
3.2800        -1678.407    -1692.148       13.742   328.1
3.2810        -1678.407    -1692.404       13.998   334.2
3.2820        -1678.486    -1692.619       14.133   337.5
3.2830        -1678.396    -1692.534       14.138   337.6
3.2840        -1678.399    -1692.497       14.098   336.6
3.2850        -1678.468    -1692.612       14.144   337.7
3.2860        -1678.430    -1692.661       14.231   339.8
3.2870        -1678.511    -1692.512       14.001   334.3
3.2880        -1678.483    -1692.145       13.663   326.2
3.2890        -1678.440    -1691.871       13.431   320.7
3.2900        -1678.457    -1692.102       13.645   325.8
3.2910        -1678.444    -1692.546       14.103   336.7
3.2920        -1678.479    -1692.659       14.180   338.6
3.2930        -1678.442    -1692.468       14.026   334.9
3.2940        -1678.461    -1692.480       14.020   334.8
3.2950        -1678.477    -1692.839       14.362   342.9
3.2960        -1678.553    -1692.921       14.368   343.1
3.2970        -1678.533    -1692.669       14.135   337.5
3.2980        -1678.511    -1692.393       13.882   331.5
3.2990        -1678.565    -1692.430       13.865   331.1
3.3000        -1678.686    -1692.664       13.978   333.8
3.3010        -1678.663    -1692.706       14.043   335.3
3.3020        -1678.736    -1692.598       13.862   331.0
3.3030        -1678.806    -1692.455       13.649   325.9
3.3040        -1678.809    -1692.541       13.732   327.9
3.3050        -1678.906    -1692.861       13.955   333.2
3.3060        -1678.826    -1692.857       14.031   335.0
3.3070        -1678.711    -1692.337       13.626   325.3
3.3080        -1678.657    -1691.998       13.341   318.5
3.3090        -1678.673    -1692.154       13.481   321.9
3.3100        -1678.773    -1692.402       13.629   325.4
3.3110        -1678.861    -1692.452       13.591   324.5
3.3120        -1678.824    -1692.281       13.457   321.3
3.3130        -1678.827    -1692.326       13.499   322.3
3.3140        -1678.885    -1692.798       13.913   332.2
3.3150        -1678.917    -1693.200       14.283   341.0
3.3160        -1678.876    -1693.066       14.190   338.8
3.3170        -1678.880    -1692.619       13.740   328.1
3.3180        -1678.890    -1692.427       13.537   323.2
3.3190        -1678.929    -1692.479       13.550   323.5
3.3200        -1678.890    -1692.419       13.529   323.1
3.3210        -1678.870    -1692.123       13.253   316.5
3.3220        -1678.865    -1692.008       13.143   313.8
3.3230        -1678.823    -1692.370       13.547   323.5
3.3240        -1678.826    -1692.842       14.016   334.7
3.3250        -1678.820    -1692.874       14.055   335.6
3.3260        -1678.776    -1692.685       13.909   332.1
3.3270        -1678.793    -1692.683       13.890   331.7
3.3280        -1678.824    -1692.722       13.897   331.8
3.3290        -1678.869    -1692.535       13.665   326.3
3.3300        -1678.884    -1692.220       13.336   318.4
3.3310        -1678.879    -1691.941       13.061   311.9
3.3320        -1678.871    -1691.921       13.050   311.6
3.3330        -1679.006    -1692.067       13.061   311.9
3.3340        -1678.948    -1692.205       13.256   316.5
3.3350        -1678.888    -1692.225       13.338   318.5
3.3360        -1678.850    -1692.281       13.431   320.7
3.3370        -1678.916    -1692.449       13.534   323.2
3.3380        -1678.858    -1692.405       13.547   323.5
3.3390        -1678.833    -1692.177       13.344   318.6
3.3400        -1678.767    -1692.043       13.276   317.0
3.3410        -1678.831    -1692.092       13.261   316.6
3.3420        -1678.851    -1692.097       13.246   316.3
3.3430        -1678.821    -1692.007       13.186   314.8
3.3440        -1678.806    -1692.135       13.329   318.3
3.3450        -1678.923    -1692.557       13.634   325.5
3.3460        -1678.959    -1692.901       13.943   332.9
3.3470        -1678.962    -1692.897       13.935   332.7
3.3480        -1678.909    -1692.685       13.776   328.9
3.3490        -1678.905    -1692.585       13.680   326.7
3.3500        -1678.952    -1692.579       13.627   325.4
3.3510        -1678.917    -1692.482       13.565   323.9
3.3520        -1678.893    -1692.265       13.372   319.3
3.3530        -1678.827    -1691.971       13.144   313.9
3.3540        -1678.823    -1692.020       13.197   315.1
3.3550        -1678.869    -1692.600       13.730   327.8
3.3560        -1678.897    -1692.885       13.988   334.0
3.3570        -1678.807    -1692.482       13.675   326.5
3.3580        -1678.845    -1692.124       13.279   317.1
3.3590        -1678.881    -1692.237       13.356   318.9
3.3600        -1678.934    -1692.439       13.505   322.5
3.3610        -1678.938    -1692.351       13.413   320.3
3.3620        -1678.910    -1691.960       13.050   311.6
3.3630        -1678.807    -1691.629       12.822   306.2
3.3640        -1678.778    -1691.805       13.027   311.1
3.3650        -1678.782    -1692.320       13.538   323.2
3.3660        -1678.737    -1692.314       13.578   324.2
3.3670        -1678.695    -1691.911       13.216   315.6
3.3680        -1678.722    -1692.048       13.327   318.2
3.3690        -1678.709    -1692.280       13.572   324.1
3.3700        -1678.716    -1692.221       13.505   322.5
3.3710        -1678.683    -1691.991       13.308   317.8
3.3720        -1678.709    -1691.869       13.161   314.2
3.3730        -1678.779    -1692.023       13.244   316.2
3.3740        -1678.924    -1692.288       13.364   319.1
3.3750        -1679.041    -1692.313       13.272   316.9
3.3760        -1679.086    -1691.978       12.893   307.9
3.3770        -1679.063    -1692.076       13.012   310.7
3.3780        -1679.099    -1692.568       13.468   321.6
3.3790        -1679.065    -1692.563       13.497   322.3
3.3800        -1678.977    -1692.028       13.051   311.6
3.3810        -1678.942    -1691.739       12.797   305.6
3.3820        -1679.003    -1692.242       13.240   316.1
3.3830        -1679.057    -1693.096       14.038   335.2
3.3840        -1679.030    -1693.299       14.270   340.7
3.3850        -1678.984    -1692.781       13.798   329.5
3.3860        -1678.989    -1692.701       13.712   327.4
3.3870        -1679.088    -1693.452       14.363   343.0
3.3880        -1679.213    -1693.813       14.600   348.6
3.3890        -1679.244    -1693.335       14.091   336.5
3.3900        -1679.242    -1692.795       13.553   323.6
3.3910        -1679.199    -1692.832       13.633   325.5
3.3920        -1679.276    -1693.382       14.106   336.8
3.3930        -1679.292    -1693.696       14.404   343.9
3.3940        -1679.299    -1693.313       14.014   334.6
3.3950        -1679.229    -1692.772       13.543   323.4
3.3960        -1679.212    -1692.966       13.754   328.4
3.3970        -1679.225    -1693.273       14.048   335.4
3.3980        -1679.220    -1692.787       13.567   324.0
3.3990        -1679.151    -1692.139       12.987   310.1
3.4000        -1679.221    -1692.070       12.849   306.8
3.4010        -1679.312    -1692.383       13.071   312.1
3.4020        -1679.305    -1692.529       13.224   315.7
3.4030        -1679.395    -1692.308       12.913   308.3
3.4040        -1679.376    -1692.015       12.639   301.8
3.4050        -1679.394    -1692.281       12.887   307.7
3.4060        -1679.482    -1692.906       13.424   320.5
3.4070        -1679.389    -1692.728       13.340   318.5
3.4080        -1679.366    -1692.145       12.778   305.1
3.4090        -1679.409    -1692.071       12.662   302.3
3.4100        -1679.500    -1692.375       12.875   307.4
3.4110        -1679.469    -1692.513       13.044   311.5
3.4120        -1679.336    -1692.319       12.983   310.0
3.4130        -1679.395    -1692.093       12.699   303.2
3.4140        -1679.381    -1692.079       12.698   303.2
3.4150        -1679.291    -1692.445       13.154   314.1
3.4160        -1679.292    -1692.807       13.515   322.7
3.4170        -1679.206    -1692.677       13.471   321.7
3.4180        -1679.240    -1692.595       13.354   318.9
3.4190        -1679.214    -1692.846       13.632   325.5
3.4200        -1679.316    -1693.157       13.840   330.5
3.4210        -1679.350    -1693.119       13.770   328.8
3.4220        -1679.346    -1692.831       13.485   322.0
3.4230        -1679.313    -1692.869       13.556   323.7
3.4240        -1679.340    -1693.047       13.707   327.3
3.4250        -1679.376    -1692.987       13.612   325.0
3.4260        -1679.363    -1692.782       13.419   320.4
3.4270        -1679.389    -1692.686       13.297   317.5
3.4280        -1679.432    -1692.859       13.427   320.6
3.4290        -1679.412    -1693.021       13.609   324.9
3.4300        -1679.376    -1692.950       13.575   324.1
3.4310        -1679.378    -1692.576       13.198   315.1
3.4320        -1679.421    -1692.402       12.981   310.0
3.4330        -1679.349    -1692.750       13.401   320.0
3.4340        -1679.390    -1692.817       13.426   320.6
3.4350        -1679.354    -1692.305       12.951   309.2
3.4360        -1679.332    -1691.922       12.589   300.6
3.4370        -1679.344    -1692.086       12.742   304.2
3.4380        -1679.415    -1692.623       13.208   315.4
3.4390        -1679.407    -1692.984       13.577   324.2
3.4400        -1679.410    -1692.787       13.376   319.4
3.4410        -1679.307    -1692.238       12.931   308.8
3.4420        -1679.404    -1692.302       12.898   308.0
3.4430        -1679.400    -1692.997       13.597   324.7
3.4440        -1679.469    -1693.215       13.746   328.2
3.4450        -1679.394    -1692.786       13.392   319.8
3.4460        -1679.393    -1692.233       12.840   306.6
3.4470        -1679.363    -1692.159       12.796   305.5
3.4480        -1679.424    -1692.678       13.254   316.5
3.4490        -1679.445    -1693.016       13.570   324.0
3.4500        -1679.455    -1692.627       13.172   314.5
3.4510        -1679.411    -1692.000       12.589   300.6
3.4520        -1679.407    -1692.252       12.845   306.7
3.4530        -1679.580    -1693.107       13.528   323.0
3.4540        -1679.586    -1693.266       13.680   326.7
3.4550        -1679.541    -1692.696       13.155   314.1
