Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
3.0370        -1679.289    -1692.688       13.399   319.9
3.0380        -1679.195    -1692.407       13.213   315.5
3.0390        -1679.386    -1692.762       13.376   319.4
3.0400        -1679.338    -1692.685       13.347   318.7
3.0410        -1679.420    -1693.062       13.642   325.7
3.0420        -1679.510    -1693.147       13.637   325.6
3.0430        -1679.597    -1692.926       13.330   318.3
3.0440        -1679.473    -1692.512       13.040   311.4
3.0450        -1679.494    -1692.708       13.214   315.5
3.0460        -1679.580    -1692.904       13.324   318.1
3.0470        -1679.368    -1692.495       13.127   313.4
3.0480        -1679.369    -1692.303       12.934   308.8
3.0490        -1679.322    -1691.932       12.610   301.1
3.0500        -1679.385    -1692.447       13.062   311.9
3.0510        -1679.382    -1692.704       13.321   318.1
3.0520        -1679.372    -1692.652       13.279   317.1
3.0530        -1679.365    -1692.259       12.894   307.9
3.0540        -1679.312    -1692.211       12.899   308.0
3.0550        -1679.452    -1692.797       13.345   318.7
3.0560        -1679.476    -1692.723       13.247   316.3
3.0570        -1679.581    -1692.388       12.807   305.8
3.0580        -1679.488    -1692.038       12.550   299.7
3.0590        -1679.522    -1692.546       13.024   311.0
3.0600        -1679.545    -1692.882       13.337   318.4
3.0610        -1679.592    -1692.915       13.323   318.1
3.0620        -1679.476    -1692.303       12.827   306.3
3.0630        -1679.539    -1692.237       12.698   303.2
3.0640        -1679.674    -1692.941       13.267   316.8
3.0650        -1679.626    -1692.984       13.357   318.9
3.0660        -1679.591    -1692.763       13.172   314.5
3.0670        -1679.470    -1692.120       12.650   302.1
3.0680        -1679.576    -1692.350       12.774   305.0
3.0690        -1679.597    -1692.744       13.147   313.9
3.0700        -1679.653    -1692.737       13.084   312.4
3.0710        -1679.557    -1692.260       12.703   303.3
3.0720        -1679.483    -1692.200       12.717   303.7
3.0730        -1679.535    -1692.743       13.208   315.4
3.0740        -1679.458    -1692.658       13.199   315.2
3.0750        -1679.551    -1692.500       12.949   309.2
3.0760        -1679.387    -1691.975       12.588   300.6
3.0770        -1679.431    -1692.394       12.962   309.5
3.0780        -1679.452    -1692.779       13.327   318.2
3.0790        -1679.521    -1692.628       13.108   313.0
3.0800        -1679.416    -1692.312       12.895   307.9
3.0810        -1679.285    -1692.044       12.759   304.7
3.0820        -1679.505    -1692.701       13.196   315.1
3.0830        -1679.547    -1692.792       13.245   316.3
3.0840        -1679.525    -1692.388       12.863   307.1
3.0850        -1679.464    -1691.803       12.340   294.6
3.0860        -1679.492    -1692.155       12.663   302.4
3.0870        -1679.519    -1692.470       12.951   309.2
3.0880        -1679.488    -1692.555       13.066   312.0
3.0890        -1679.409    -1692.254       12.846   306.7
3.0900        -1679.407    -1692.090       12.684   302.9
3.0910        -1679.575    -1692.711       13.136   313.7
3.0920        -1679.518    -1692.713       13.195   315.1
3.0930        -1679.565    -1692.647       13.082   312.4
3.0940        -1679.360    -1692.114       12.754   304.5
3.0950        -1679.445    -1692.310       12.864   307.2
3.0960        -1679.490    -1692.784       13.294   317.4
3.0970        -1679.592    -1692.958       13.366   319.2
3.0980        -1679.444    -1692.696       13.252   316.4
3.0990        -1679.304    -1692.372       13.068   312.0
3.1000        -1679.434    -1692.528       13.094   312.7
3.1010        -1679.417    -1692.664       13.247   316.3
3.1020        -1679.519    -1692.830       13.311   317.8
3.1030        -1679.388    -1692.242       12.854   306.9
3.1040        -1679.488    -1692.209       12.721   303.8
3.1050        -1679.427    -1692.221       12.794   305.5
3.1060        -1679.467    -1692.340       12.872   307.4
3.1070        -1679.528    -1692.480       12.951   309.2
3.1080        -1679.486    -1692.557       13.072   312.1
3.1090        -1679.601    -1692.853       13.253   316.4
3.1100        -1679.562    -1692.838       13.275   317.0
3.1110        -1679.656    -1692.948       13.292   317.4
3.1120        -1679.546    -1692.804       13.257   316.6
3.1130        -1679.568    -1693.025       13.457   321.3
3.1140        -1679.539    -1692.926       13.387   319.7
3.1150        -1679.677    -1693.077       13.400   320.0
3.1160        -1679.672    -1693.111       13.439   320.9
3.1170        -1679.662    -1693.085       13.423   320.5
3.1180        -1679.633    -1693.198       13.565   323.9
3.1190        -1679.545    -1692.783       13.238   316.1
3.1200        -1679.611    -1692.874       13.263   316.7
3.1210        -1679.542    -1692.662       13.121   313.3
3.1220        -1679.522    -1692.679       13.157   314.2
3.1230        -1679.429    -1692.370       12.941   309.0
3.1240        -1679.436    -1691.859       12.422   296.6
3.1250        -1679.403    -1691.411       12.008   286.7
3.1260        -1679.511    -1691.663       12.152   290.2
3.1270        -1679.544    -1692.201       12.658   302.2
3.1280        -1679.477    -1692.098       12.622   301.4
3.1290        -1679.529    -1692.067       12.537   299.4
3.1300        -1679.472    -1691.755       12.284   293.3
3.1310        -1679.567    -1692.226       12.658   302.3
3.1320        -1679.606    -1692.430       12.824   306.2
3.1330        -1679.605    -1692.211       12.606   301.0
3.1340        -1679.612    -1691.972       12.360   295.1
3.1350        -1679.564    -1692.161       12.596   300.8
3.1360        -1679.650    -1692.773       13.123   313.3
3.1370        -1679.545    -1692.923       13.378   319.4
3.1380        -1679.501    -1692.807       13.306   317.7
3.1390        -1679.467    -1692.378       12.911   308.3
3.1400        -1679.604    -1692.785       13.181   314.7
3.1410        -1679.647    -1693.115       13.468   321.6
3.1420        -1679.663    -1693.168       13.505   322.5
3.1430        -1679.514    -1692.726       13.212   315.5
3.1440        -1679.566    -1692.454       12.888   307.7
3.1450        -1679.726    -1692.912       13.186   314.8
3.1460        -1679.567    -1692.825       13.258   316.6
3.1470        -1679.652    -1692.861       13.208   315.4
3.1480        -1679.553    -1692.507       12.954   309.3
3.1490        -1679.646    -1692.448       12.802   305.7
3.1500        -1679.629    -1692.680       13.051   311.6
3.1510        -1679.638    -1692.717       13.079   312.3
3.1520        -1679.635    -1692.520       12.885   307.7
3.1530        -1679.679    -1692.561       12.882   307.6
3.1540        -1679.731    -1692.999       13.268   316.8
3.1550        -1679.572    -1692.900       13.328   318.3
3.1560        -1679.668    -1693.106       13.438   320.9
3.1570        -1679.536    -1692.843       13.307   317.7
3.1580        -1679.558    -1692.814       13.256   316.5
3.1590        -1679.560    -1692.821       13.261   316.6
3.1600        -1679.550    -1692.666       13.115   313.2
3.1610        -1679.670    -1692.697       13.027   311.1
3.1620        -1679.628    -1692.544       12.916   308.4
3.1630        -1679.570    -1692.787       13.217   315.6
3.1640        -1679.584    -1692.943       13.359   319.0
3.1650        -1679.592    -1693.036       13.444   321.0
3.1660        -1679.556    -1692.894       13.339   318.5
3.1670        -1679.579    -1693.067       13.488   322.1
3.1680        -1679.603    -1693.069       13.466   321.5
3.1690        -1679.689    -1693.092       13.404   320.0
3.1700        -1679.655    -1692.780       13.125   313.4
3.1710        -1679.561    -1692.176       12.615   301.2
3.1720        -1679.571    -1692.605       13.034   311.2
